UWI,CountryID,DataSourceOrganisationID,DefaultVerticalMeasurementID,FacilityName,OperatingEnvironmentID,QuadrantID,StateProvinceID,FacilityEvent,Lat,Lon,ResourceID,ResourceSecurityClassification,ResourceTypeID,SpudDate,WellName
1327,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GEL-03,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Gelderland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1925-11-01T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1928-04-01T00:00:00'",52.061408,6.632107,srn:master-data/Well:1327:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1925-11-01T00:00:00+0000,GEL-03
1328,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GEL-04,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Gelderland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1925-03-01T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1927-04-01T00:00:00'",52.040463,6.597707,srn:master-data/Well:1328:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1925-03-01T00:00:00+0000,GEL-04
1329,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GEL-05,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Gelderland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1926-03-01T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1927-10-01T00:00:00'",52.015176,6.708909,srn:master-data/Well:1329:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1926-03-01T00:00:00+0000,GEL-05
1330,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GGT-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1960-10-29T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1961-01-29T00:00:00'",53.242882,6.223487,srn:master-data/Well:1330:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1960-10-29T00:00:00+0000,GGT-01
1332,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GGT-102,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1976-03-30T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1976-05-23T00:00:00'",53.243237,6.245324,srn:master-data/Well:1332:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1976-03-30T00:00:00+0000,GGT-102
1333,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GIT-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1943-01-05T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1943-05-20T00:00:00'",52.73776,6.121827,srn:master-data/Well:1333:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1943-01-05T00:00:00+0000,GIT-01
1334,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GLH-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1980-07-15T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1980-11-15T00:00:00'",53.195541,7.073938,srn:master-data/Well:1334:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1980-07-15T00:00:00+0000,GLH-01
1335,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GOU-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:Z:,srn:master-data/GeopoliticalEntity:Zuid-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1944-04-15T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1944-05-30T00:00:00'",52.081613,4.601716,srn:master-data/Well:1335:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1944-04-15T00:00:00+0000,GOU-01
1336,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GOU-02,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:Z:,srn:master-data/GeopoliticalEntity:Zuid-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1944-06-07T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1944-07-30T00:00:00'",52.007215,4.793411,srn:master-data/Well:1336:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1944-06-07T00:00:00+0000,GOU-02
1337,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GRD-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Friesland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1970-12-19T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1971-01-10T00:00:00'",53.019946,6.054312,srn:master-data/Well:1337:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1970-12-19T00:00:00+0000,GRD-01
1338,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GRH-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:L:,srn:master-data/GeopoliticalEntity:Limburg:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1971-08-16T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1971-08-24T00:00:00'",51.357059,5.928087,srn:master-data/Well:1338:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1971-08-16T00:00:00+0000,GRH-01
1339,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GRL-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:D:,srn:master-data/GeopoliticalEntity:Drenthe:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1980-02-19T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1980-07-07T00:00:00'",52.938256,6.698129,srn:master-data/Well:1339:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1980-02-19T00:00:00+0000,GRL-01
1340,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GRT-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:N:,srn:master-data/GeopoliticalEntity:Noord-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1965-05-29T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1965-10-04T00:00:00'",52.727563,4.652725,srn:master-data/Well:1340:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1965-05-29T00:00:00+0000,GRT-01
1341,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GRT-02,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:N:,srn:master-data/GeopoliticalEntity:Noord-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1970-05-10T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1970-09-15T00:00:00'",52.716578,4.643689,srn:master-data/Well:1341:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1970-05-10T00:00:00+0000,GRT-02
1342,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GRT-03,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:N:,srn:master-data/GeopoliticalEntity:Noord-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1970-09-23T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1970-11-19T00:00:00'",52.71669,4.644338,srn:master-data/Well:1342:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1970-09-23T00:00:00+0000,GRT-03
1344,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GRT-04,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:N:,srn:master-data/GeopoliticalEntity:Noord-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1971-01-01T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1971-03-12T00:00:00'",52.716606,4.643822,srn:master-data/Well:1344:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1971-01-01T00:00:00+0000,GRT-04
1345,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GRT-05,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:N:,srn:master-data/GeopoliticalEntity:Noord-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1971-03-17T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1971-04-24T00:00:00'",52.716671,4.644205,srn:master-data/Well:1345:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1971-03-17T00:00:00+0000,GRT-05
1346,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GRT-06,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:N:,srn:master-data/GeopoliticalEntity:Noord-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1971-04-29T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1971-06-04T00:00:00'",52.71656,4.643571,srn:master-data/Well:1346:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1971-04-29T00:00:00+0000,GRT-06
2432,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GSD-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:Z:,srn:master-data/GeopoliticalEntity:Zuid-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1977-01-22T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1977-03-14T00:00:00'",51.823813,4.813076,srn:master-data/Well:2432:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1977-01-22T00:00:00+0000,GSD-01
2453,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,GSV-02,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:D:,srn:master-data/GeopoliticalEntity:Drenthe:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1984-01-31T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1984-05-24T00:00:00'",52.988036,6.897754,srn:master-data/Well:2453:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1984-01-31T00:00:00+0000,GSV-02
2580,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,HBG-04,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1985-10-12T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1986-01-12T00:00:00'",52.609968,6.618474,srn:master-data/Well:2580:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1985-10-12T00:00:00+0000,HBG-04
2767,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,HBG-05,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1987-11-15T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1988-01-18T00:00:00'",52.610181,6.618746,srn:master-data/Well:2767:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1987-11-15T00:00:00+0000,HBG-05
2555,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,HGV-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1985-07-08T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1985-08-24T00:00:00'",52.195084,6.652237,srn:master-data/Well:2555:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1985-07-08T00:00:00+0000,HGV-01
2448,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,HOO-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:N:,srn:master-data/GeopoliticalEntity:Noord-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1983-11-10T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1984-01-20T00:00:00'",52.666155,5.098214,srn:master-data/Well:2448:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1983-11-10T00:00:00+0000,HOO-01
2504,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,HRL-04,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Friesland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1984-11-01T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1984-11-19T00:00:00'",53.191213,5.522082,srn:master-data/Well:2504:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1984-11-01T00:00:00+0000,HRL-04
2513,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,HRL-05,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Friesland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1984-12-14T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1985-01-02T00:00:00'",53.176419,5.540253,srn:master-data/Well:2513:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1984-12-14T00:00:00+0000,HRL-05
2536,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,HRL-06,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Friesland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1985-01-06T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1985-02-08T00:00:00'",53.156558,5.469084,srn:master-data/Well:2536:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1985-01-06T00:00:00+0000,HRL-06
2540,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,HRV-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Friesland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1985-03-12T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1985-04-14T00:00:00'",52.957503,5.956344,srn:master-data/Well:2540:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1985-03-12T00:00:00+0000,HRV-01
2612,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,IJD-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:O:,srn:master-data/GeopoliticalEntity:Overijssel:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1986-01-10T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1986-02-17T00:00:00'",52.489973,5.970644,srn:master-data/Well:2612:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1986-01-10T00:00:00+0000,IJD-01
2587,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,IJS-02,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:Z:,srn:master-data/GeopoliticalEntity:Zuid-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1956-11-18T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1957-01-08T00:00:00'",51.895333,4.535612,srn:master-data/Well:2587:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1956-11-18T00:00:00+0000,IJS-02
2588,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,IJS-10,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:Z:,srn:master-data/GeopoliticalEntity:Zuid-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1958-09-14T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1958-09-30T00:00:00'",51.887633,4.554903,srn:master-data/Well:2588:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1958-09-14T00:00:00+0000,IJS-10
2505,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,IJS-64,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:Z:,srn:master-data/GeopoliticalEntity:Zuid-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1984-11-23T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1984-12-29T00:00:00'",51.902261,4.524306,srn:master-data/Well:2505:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1984-11-23T00:00:00+0000,IJS-64
2757,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,IJS-65,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:Z:,srn:master-data/GeopoliticalEntity:Zuid-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1987-09-03T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1987-10-04T00:00:00'",51.891713,4.543467,srn:master-data/Well:2757:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1987-09-03T00:00:00+0000,IJS-65
2763,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,IJS-66,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:Z:,srn:master-data/GeopoliticalEntity:Zuid-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1987-10-08T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1987-10-29T00:00:00'",51.894928,4.533077,srn:master-data/Well:2763:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1987-10-08T00:00:00+0000,IJS-66
2766,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,IJS-67,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:Z:,srn:master-data/GeopoliticalEntity:Zuid-Holland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1987-10-29T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1987-11-21T00:00:00'",51.894918,4.533005,srn:master-data/Well:2766:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1987-10-29T00:00:00+0000,IJS-67
2546,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,JPE-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Gelderland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1985-04-23T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1985-06-26T00:00:00'",52.199365,6.235324,srn:master-data/Well:2546:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1985-04-23T00:00:00+0000,JPE-01
1097,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,KGB-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Flevoland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1987-02-12T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1987-03-12T00:00:00'",52.637592,5.949836,srn:master-data/Well:1097:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1987-02-12T00:00:00+0000,KGB-01
2457,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,KPD-12,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:G:,srn:master-data/GeopoliticalEntity:Groningen:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1984-02-28T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1984-04-20T00:00:00'",53.206797,6.762379,srn:master-data/Well:2457:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1984-02-28T00:00:00+0000,KPD-12
2518,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,KPK-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:L:,srn:master-data/GeopoliticalEntity:Limburg:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1983-01-01T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1983-10-01T00:00:00'",50.992783,5.884053,srn:master-data/Well:2518:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1983-01-01T00:00:00+0000,KPK-01
2454,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,LBR-01,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:L:,srn:master-data/GeopoliticalEntity:Limburg:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1984-02-01T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1984-04-01T00:00:00'",51.006863,5.841295,srn:master-data/Well:2454:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1984-02-01T00:00:00+0000,LBR-01
2658,srn:master-data/GeopoliticalEntity:Netherlands:,srn:master-data/Organisation:TNO:,Rotary Table,LEW-102,srn:reference-data/WellOperatingEnvironment:ON:,srn:master-data/GeopoliticalEntity:F:,srn:master-data/GeopoliticalEntity:Friesland:,"FacilityEventTypeID='srn:reference-data/FacilityEventType:SPUD:', EffectiveDateTime='1986-06-12T00:00:00',FacilityEventTypeID='srn:reference-data/FacilityEventType:DRILLING FINISH:', EffectiveDateTime='1986-08-05T00:00:00'",53.144464,5.979797,srn:master-data/Well:2658:,srn:reference-data/ResourceSecurityClassification:RESTRICTED:,srn:type:master-data/Well:,1986-06-12T00:00:00+0000,LEW-102
